DATE,PPIACO,3m growth rate,12m growth rate
1913-01-01,12.1,,
1913-02-01,12.0,,
1913-03-01,12.0,,
1913-04-01,12.0,-3.265029639709671,
1913-05-01,11.9,-3.2918976658950494,
1913-06-01,11.9,-3.2918976658950494,
1913-07-01,12.0,0.0,
1913-08-01,12.0,3.4039522919416587,
1913-09-01,12.2,10.471811898596409,
1913-10-01,12.2,6.8351929012345325,
1913-11-01,12.1,3.3752319637345485,
1913-12-01,11.9,-9.479170947434657,
1914-01-01,11.8,-12.483748730033785,-2.4793388429751984
1914-02-01,11.8,-9.554586637350438,-1.6666666666666607
1914-03-01,11.7,-6.555100471007114,-2.500000000000002
1914-04-01,11.7,-3.346982379249108,-2.500000000000002
1914-05-01,11.6,-6.609236119976969,-2.5210084033613467
1914-06-01,11.6,-3.3752218203143447,-2.5210084033613467
1914-07-01,11.6,-3.3752218203143447,-3.3333333333333326
1914-08-01,12.0,14.523082056495262,0.0
1914-09-01,12.1,18.38850172792004,-0.8196721311475419
1914-10-01,11.7,3.493122451507946,-4.098360655737709
1914-11-01,11.7,-9.631210937500011,-3.3057851239669422
1914-12-01,11.6,-15.532337566177157,-2.5210084033613467
1915-01-01,11.8,3.462884513737708,0.0
1915-02-01,11.8,3.462884513737708,0.0
1915-03-01,11.8,7.076969761664809,0.8547008547008739
1915-04-01,11.8,0.0,0.8547008547008739
1915-05-01,11.9,3.433165542398209,2.586206896551735
1915-06-01,11.8,0.0,1.7241379310344973
1915-07-01,11.9,3.433165542398209,2.586206896551735
1915-08-01,11.8,-3.319211516339915,-1.6666666666666607
1915-09-01,11.8,0.0,-2.4793388429751984
1915-10-01,12.1,6.894075541464106,3.418803418803429
1915-11-01,12.3,18.057183098696107,5.128205128205132
1915-12-01,12.8,38.45602190113837,10.344827586206895
1916-01-01,13.3,45.97049561944677,12.71186440677965
1916-02-01,13.5,45.11577589187472,14.406779661016934
1916-03-01,13.9,39.06547464430332,17.796610169491522
1916-04-01,14.1,26.31935130632057,19.491525423728806
1916-05-01,14.2,22.41039618697087,19.327731092436974
1916-06-01,14.3,12.0172608894493,21.18644067796609
1916-07-01,14.4,8.786127617768514,21.00840336134453
1916-08-01,14.7,14.846023222548688,24.576271186440657
1916-09-01,15.0,21.065635579484976,27.118644067796605
1916-10-01,15.7,41.30210812508628,29.75206611570247
1916-11-01,16.8,70.59558517284475,36.58536585365852
1916-12-01,17.1,68.89601600000009,33.59375
1917-01-01,17.6,57.92542765558888,32.33082706766916
1917-02-01,18.0,31.7810287380258,33.33333333333333
1917-03-01,18.5,36.99429194029526,33.09352517985611
1917-04-01,19.7,56.96912356050237,39.71631205673758
1917-05-01,20.8,78.30491693339437,46.47887323943662
1917-06-01,21.0,66.03141352317114,46.85314685314685
1917-07-01,21.2,34.1153659827379,47.22222222222221
1917-08-01,21.5,14.156461839711575,46.25850340136055
1917-09-01,21.3,5.837905039566826,42.000000000000014
1917-10-01,21.1,-1.8734844376882556,34.39490445859874
1917-11-01,21.2,-5.465658352153313,26.190476190476186
1917-12-01,21.2,-1.8647507269308417,23.976608187134495
1918-01-01,21.6,9.820946758979863,22.72727272727273
1918-02-01,21.1,-1.8734844376882556,17.22222222222223
1918-03-01,21.8,11.810484842432343,17.83783783783783
1918-04-01,22.1,9.585751480482418,12.182741116751284
1918-05-01,22.1,20.348109788808657,6.25
1918-06-01,22.2,7.543935061607909,5.714285714285716
1918-07-01,22.7,11.310038773460109,7.0754716981132
1918-08-01,23.2,21.445896411569223,7.906976744186034
1918-09-01,23.7,29.89172555079311,11.267605633802802
1918-10-01,23.5,14.859790633723511,11.374407582938373
1918-11-01,23.5,5.273608468613,10.8490566037736
1918-12-01,23.5,-3.3330391074122945,10.8490566037736
1919-01-01,23.2,-5.009430706638407,7.407407407407396
1919-02-01,22.4,-17.449325855522137,6.16113744075828
1919-03-01,22.6,-14.461366601628246,3.669724770642202
1919-04-01,22.9,-5.07294889331249,3.6199095022624306
1919-05-01,23.3,17.066224124817975,5.429864253393668
1919-06-01,23.4,14.92901194518559,5.405405405405395
1919-07-01,24.3,26.78946375468012,7.048458149779746
1919-08-01,24.9,30.428861768693928,7.3275862068965525
1919-09-01,24.3,16.295166485767343,2.5316455696202667
1919-10-01,24.4,1.6562794930319091,3.8297872340425476
1919-11-01,24.9,0.0,5.957446808510625
1919-12-01,26.0,31.05943684643668,10.63829787234043
1920-01-01,27.2,54.42453802553424,17.24137931034482
1920-02-01,27.1,40.3071409662366,20.98214285714286
1920-03-01,27.3,21.550625000000025,20.79646017699115
1920-04-01,28.5,20.53240547477513,24.45414847161573
1920-05-01,28.8,27.55361971950152,23.605150214592264
1920-06-01,28.7,22.14536700957579,22.649572649572658
1920-07-01,28.6,1.410912954631205,17.695473251028805
1920-08-01,27.8,-13.18210880306867,11.646586345381538
1920-09-01,26.8,-23.965343342824287,10.288065843621407
1920-10-01,24.9,-42.54428204599784,2.049180327868849
1920-11-01,23.0,-53.14756569350152,-7.630522088353409
1920-12-01,20.8,-63.716083090365046,-19.999999999999996
1921-01-01,19.6,-61.60922343774309,-27.941176470588225
1921-02-01,18.1,-61.64668075800186,-33.21033210332103
1921-03-01,17.7,-47.56277197946049,-35.164835164835175
1921-04-01,17.0,-43.4058684332729,-40.35087719298246
1921-05-01,16.6,-29.25136703048925,-42.36111111111111
1921-06-01,16.1,-31.54417028307001,-43.90243902439024
1921-07-01,16.1,-19.55337687527685,-43.70629370629371
1921-08-01,16.1,-11.51469504683912,-42.086330935251794
1921-09-01,16.1,0.0,-39.92537313432835
1921-10-01,16.2,2.5077153014900766,-34.93975903614458
1921-11-01,16.2,2.5077153014900766,-29.565217391304355
1921-12-01,16.0,-2.4614204935833883,-23.076923076923084
1922-01-01,15.7,-11.785789532029634,-19.897959183673475
1922-02-01,16.0,-4.847572478284679,-11.602209944751385
1922-03-01,16.0,0.0,-9.6045197740113
1922-04-01,16.1,10.587208239950098,-5.294117647058815
1922-05-01,16.6,15.865041503906284,0.0
1922-06-01,16.6,15.865041503906284,3.105590062111796
1922-07-01,17.1,27.256782176930816,6.211180124223592
1922-08-01,17.0,9.992565897980189,5.590062111801242
1922-09-01,17.1,12.603551782836965,6.211180124223592
1922-10-01,17.2,2.3597805342205014,6.172839506172845
1922-11-01,17.3,7.247882688186169,6.790123456790131
1922-12-01,17.3,4.761080953728736,8.125000000000004
1923-01-01,17.6,9.63188556455905,12.101910828025497
1923-02-01,17.8,12.07160632218338,11.250000000000004
1923-03-01,18.0,17.19406214385055,12.5
1923-04-01,17.9,6.994499778187291,11.180124223602462
1923-05-01,17.5,-6.573046916669756,5.421686746987953
1923-06-01,17.3,-14.671444806431932,4.216867469879504
1923-07-01,17.0,-18.64512884711284,-0.5847953216374324
1923-08-01,16.9,-13.024962692211606,-0.5882352941176561
1923-09-01,17.2,-2.292168425189212,0.5847953216374213
1923-10-01,17.1,2.3737839585253884,-0.5813953488371992
1923-11-01,17.0,2.387954566198092,-1.7341040462427793
1923-12-01,16.9,-6.79632628789305,-2.3121387283237094
1924-01-01,17.2,2.3597805342205014,-2.272727272727282
1924-02-01,17.2,4.789580584523634,-3.370786516853941
1924-03-01,17.0,2.387954566198092,-5.555555555555558
1924-04-01,16.7,-11.130630916913574,-6.703910614525133
1924-05-01,16.5,-15.311978047091646,-5.714285714285716
1924-06-01,16.4,-13.387673040313253,-5.202312138728338
1924-07-01,16.5,-4.705048739874396,-2.941176470588236
1924-08-01,16.7,4.937353634854191,-1.1834319526627168
1924-09-01,16.7,7.520306172611568,-2.9069767441860517
1924-10-01,16.9,10.055320177313632,-1.1695906432748648
1924-11-01,17.1,9.930589527692124,0.588235294117645
1924-12-01,17.5,20.583062644751248,3.550295857988184
1925-01-01,17.7,20.322333796228342,2.9069767441860517
1925-02-01,17.9,20.06811218999296,4.06976744186045
1925-03-01,17.9,9.461130502290647,5.294117647058805
1925-04-01,17.5,-4.44374311421215,4.790419161676662
1925-05-01,17.5,-8.643369987936222,6.060606060606055
1925-06-01,17.7,-4.394926099652086,7.92682926829269
1925-07-01,18.0,11.927763431903337,9.090909090909083
1925-08-01,17.9,9.461130502290647,7.18562874251496
1925-09-01,17.8,2.279110826356967,6.586826347305408
1925-10-01,17.8,-4.370917543057451,5.3254437869822535
1925-11-01,18.0,2.253432719261994,5.263157894736836
1925-12-01,17.8,0.0,1.7142857142857126
1926-01-01,17.8,0.0,0.5649717514124353
1926-02-01,17.6,-8.596957780826065,-1.6759776536312665
1926-03-01,17.3,-10.771333362957169,-3.351955307262555
1926-04-01,17.3,-10.771333362957169,-1.1428571428571344
1926-05-01,17.3,-6.645825869821653,-1.1428571428571344
1926-06-01,17.3,0.0,-2.259887005649708
1926-07-01,17.1,-4.544703920945292,-4.999999999999993
1926-08-01,17.1,-4.544703920945292,-4.469273743016744
1926-09-01,17.2,-2.292168425189212,-3.370786516853941
1926-10-01,17.1,0.0,-3.93258426966292
1926-11-01,17.0,-2.3187420321271968,-5.555555555555558
1926-12-01,16.9,-6.79632628789305,-5.056179775280912
1927-01-01,16.4,-15.395989470530946,-7.86516853932585
1927-02-01,16.6,-9.084764789693578,-5.681818181818176
1927-03-01,16.5,-9.136605264618902,-4.624277456647407
1927-04-01,16.3,-2.4168067856322195,-5.780346820809246
1927-05-01,16.2,-9.295735514958514,-6.358381502890187
1927-06-01,16.2,-7.076773444436856,-6.358381502890187
1927-07-01,16.2,-2.431497242046976,-5.2631578947368585
1927-08-01,16.4,5.030476072730394,-4.093567251462005
1927-09-01,16.6,10.248399640009788,-3.48837209302324
1927-10-01,16.7,12.92908944795117,-2.3391812865497186
1927-11-01,16.6,4.968009060214329,-2.35294117647058
1927-12-01,16.6,0.0,-1.7751479289940697
1928-01-01,16.6,-2.373781477426073,1.2195121951219745
1928-02-01,16.5,-2.3879520253150432,-0.6024096385542244
1928-03-01,16.5,-2.3879520253150432,0.0
1928-04-01,16.7,2.431499973418716,2.4539877300613355
1928-05-01,16.8,7.473489515743514,3.70370370370372
1928-06-01,16.7,4.937353634854191,3.0864197530864113
1928-07-01,16.8,2.416809451583979,3.70370370370372
1928-08-01,16.8,0.0,2.4390243902439046
1928-09-01,17.0,7.381582742148263,2.409638554216853
1928-10-01,16.7,-2.359778111157107,0.0
1928-11-01,16.5,-6.953798140748669,-0.6024096385542244
1928-12-01,16.5,-11.255776990218036,-0.6024096385542244
1929-01-01,16.5,-4.705048739874396,-0.6024096385542244
1929-02-01,16.4,-2.402292766550229,-0.60606060606061
1929-03-01,16.6,2.446370171368928,0.60606060606061
1929-04-01,16.5,0.0,-1.19760479041916
1929-05-01,16.3,-2.4168067856322195,-2.9761904761904767
1929-06-01,16.4,-4.732879193092455,-1.7964071856287456
1929-07-01,16.6,2.446370171368928,-1.1904761904761862
1929-08-01,16.6,7.567712843362062,-1.1904761904761862
1929-09-01,16.6,4.968009060214329,-2.35294117647058
1929-10-01,16.4,-4.732879193092455,-1.7964071856287456
1929-11-01,16.1,-11.51469504683912,-2.4242424242424176
1929-12-01,16.1,-11.51469504683912,-2.4242424242424176
1930-01-01,15.9,-11.648667247291932,-3.6363636363636376
1930-02-01,15.7,-9.573628278035695,-4.2682926829268215
1930-03-01,15.5,-14.094041362433064,-6.62650602409639
1930-04-01,15.5,-9.689489880587654,-6.060606060606055
1930-05-01,15.3,-9.808187705105798,-6.134969325153373
1930-06-01,15.0,-12.29219476330261,-8.536585365853655
1930-07-01,14.5,-23.414735560967227,-12.650602409638568
1930-08-01,14.5,-19.33107200426434,-12.650602409638568
1930-09-01,14.5,-12.681358024691358,-12.650602409638568
1930-10-01,14.3,-5.404137591706803,-12.804878048780477
1930-11-01,14.0,-13.0959265129418,-13.043478260869568
1930-12-01,13.7,-20.308819606351648,-14.906832298136663
1931-01-01,13.5,-20.5688364962999,-15.094339622641506
1931-02-01,13.2,-20.97152852977926,-15.923566878980889
1931-03-01,13.1,-16.400647446927163,-15.483870967741941
1931-04-01,12.9,-16.62731900624903,-16.774193548387096
1931-05-01,12.6,-16.979287616966044,-17.647058823529417
1931-06-01,12.4,-19.72107320191776,-17.333333333333336
1931-07-01,12.4,-14.62555381980154,-14.482758620689651
1931-08-01,12.4,-6.199628120706935,-14.482758620689651
1931-09-01,12.3,-3.186993971306551,-15.172413793103445
1931-10-01,12.1,-9.33185288626358,-15.384615384615397
1931-11-01,12.1,-9.33185288626358,-13.571428571428578
1931-12-01,11.8,-15.295285407242265,-13.868613138686126
1932-01-01,11.6,-15.532337566177157,-14.074074074074073
1932-02-01,11.4,-21.20876204797876,-13.636363636363624
1932-03-01,11.4,-12.885313889715766,-12.977099236641221
1932-04-01,11.3,-9.95039398679587,-12.4031007751938
1932-05-01,11.1,-10.11804505797227,-11.904761904761907
1932-06-01,11.0,-13.313526590230518,-11.290322580645162
1932-07-01,11.1,-6.893898761109107,-10.483870967741938
1932-08-01,11.2,3.6525940848817,-9.677419354838722
1932-09-01,11.3,11.3635414247661,-8.130081300813007
1932-10-01,11.1,0.0,-8.264462809917362
1932-11-01,11.0,-6.953798140748624,-9.090909090909083
1932-12-01,10.8,-16.558664203096164,-8.47457627118644
1933-01-01,10.5,-19.93083838581637,-9.482758620689658
1933-02-01,10.3,-23.126233863807112,-9.649122807017541
1933-03-01,10.4,-14.011903485052922,-8.771929824561408
1933-04-01,10.4,-3.7554467531532474,-7.964601769911505
1933-05-01,10.8,20.87768197922857,-2.7027027027026973
1933-06-01,11.2,34.50509435944118,1.8181818181818077
1933-07-01,11.9,71.41723611442391,7.207207207207222
1933-08-01,12.0,52.41579027587249,7.14285714285714
1933-09-01,12.2,40.78851625950119,7.964601769911495
1933-10-01,12.3,14.138615481417771,10.81081081081081
1933-11-01,12.3,10.381289062500066,11.818181818181817
1933-12-01,12.2,0.0,12.962962962962955
1934-01-01,12.4,3.2919068439647203,18.0952380952381
1934-02-01,12.7,13.656541886164495,23.300970873786397
1934-03-01,12.7,17.429053695618755,22.115384615384603
1934-04-01,12.7,10.034314748256934,22.115384615384603
1934-05-01,12.7,0.0,17.59259259259258
1934-06-01,12.9,6.449581254299308,15.178571428571441
1934-07-01,12.9,6.449581254299308,8.403361344537807
1934-08-01,13.2,16.70268310466558,9.999999999999986
1934-09-01,13.4,16.428781484474044,9.836065573770503
1934-10-01,13.2,9.631885564558962,7.317073170731692
1934-11-01,13.2,0.0,7.317073170731692
1934-12-01,13.3,-2.951825546082532,9.016393442622972
1935-01-01,13.6,12.68339122083173,9.677419354838701
1935-02-01,13.7,16.03434199295315,7.874015748031504
1935-03-01,13.7,12.58374856860749,7.874015748031504
1935-04-01,13.8,6.013387538762771,8.661417322834652
1935-05-01,13.8,2.9518314793523626,8.661417322834652
1935-06-01,13.8,2.9518314793523626,6.976744186046524
1935-07-01,13.7,-2.8671966656021897,6.201550387596888
1935-08-01,13.9,2.930209189336419,5.3030303030303205
1935-09-01,13.9,2.930209189336419,3.731343283582089
1935-10-01,13.9,5.968535505950401,5.3030303030303205
1935-11-01,13.9,0.0,5.3030303030303205
1935-12-01,14.0,2.908901344317427,5.263157894736836
1936-01-01,13.9,0.0,2.205882352941191
1936-02-01,13.9,0.0,1.4598540145985384
1936-03-01,13.7,-8.29983314244066,0.0
1936-04-01,13.7,-5.632365755979773,-0.7246376811594346
1936-05-01,13.5,-11.023386350535269,-2.1739130434782705
1936-06-01,13.7,0.0,-0.7246376811594346
1936-07-01,13.9,5.968535505950401,1.4598540145985384
1936-08-01,14.0,15.658370355316942,0.7194244604316502
1936-09-01,14.0,9.05105565983655,0.7194244604316502
1936-10-01,14.0,2.908901344317427,0.7194244604316502
1936-11-01,14.2,5.837905039566826,2.1582733812949506
1936-12-01,14.5,15.0694046751354,3.571428571428581
1937-01-01,14.8,24.8920283215327,6.474820143884896
1937-02-01,14.9,21.22486136395314,7.194244604316546
1937-03-01,15.1,17.60770635716218,10.21897810218979
1937-04-01,15.2,11.257037148889529,10.948905109489049
1937-05-01,15.1,5.47820136835695,11.851851851851848
1937-06-01,15.0,-2.6228079742489085,9.48905109489051
1937-07-01,15.2,0.0,9.352517985611497
1937-08-01,15.1,0.0,7.857142857142851
1937-09-01,15.1,2.693452049382694,7.857142857142851
1937-10-01,14.7,-12.52277710392753,5.000000000000004
1937-11-01,14.4,-17.293016930468863,1.4084507042253502
1937-12-01,14.1,-23.97285859817456,-2.758620689655178
1938-01-01,14.0,-17.729752520811783,-5.405405405405405
1938-02-01,13.8,-15.65363377700616,-7.38255033557047
1938-03-01,13.7,-10.873712218806997,-9.27152317880795
1938-04-01,13.5,-13.53846704498125,-11.184210526315786
1938-05-01,13.5,-8.416185441018332,-10.596026490066224
1938-06-01,13.5,-5.712785572874612,-9.999999999999998
1938-07-01,13.6,2.996047651573708,-10.526315789473683
1938-08-01,13.4,-2.930203428038114,-11.258278145695355
1938-09-01,13.5,0.0,-10.596026490066224
1938-10-01,13.4,-5.7538626138934905,-8.843537414965985
1938-11-01,13.4,0.0,-6.944444444444442
1938-12-01,13.3,-5.795534480779585,-5.6737588652482245
1939-01-01,13.3,-2.951825546082532,-4.999999999999993
1939-02-01,13.3,-2.951825546082532,-3.6231884057971064
1939-03-01,13.2,-2.9737691144534173,-3.649635036496346
1939-04-01,13.1,-5.880715116664792,-2.9629629629629672
1939-05-01,13.1,-5.880715116664792,-2.9629629629629672
1939-06-01,13.0,-5.924251067313923,-3.703703703703709
1939-07-01,13.0,-3.018649706191268,-4.411764705882348
1939-08-01,12.9,-5.968436236015117,-3.731343283582089
1939-09-01,13.6,19.77942509015793,0.7407407407407307
1939-10-01,13.7,23.341395959525247,2.238805970149249
1939-11-01,13.6,23.53692651348656,1.4925373134328401
1939-12-01,13.7,2.973775226159425,3.007518796992481
1940-01-01,13.7,0.0,3.007518796992481
1940-02-01,13.6,0.0,2.2556390977443552
1940-03-01,13.5,-5.712785572874612,2.2727272727272707
1940-04-01,13.5,-5.712785572874612,3.053435114503822
1940-05-01,13.5,-2.9088957488049294,3.053435114503822
1940-06-01,13.4,-2.930203428038114,3.076923076923088
1940-07-01,13.4,-2.930203428038114,3.076923076923088
1940-08-01,13.4,-2.930203428038114,3.875968992248069
1940-09-01,13.4,0.0,-1.4705882352941124
1940-10-01,13.6,6.105144224978876,-0.7299270072992692
1940-11-01,13.7,9.26047271762198,0.7352941176470562
1940-12-01,13.8,12.485657745789958,0.7299270072992803
1941-01-01,13.9,9.119801562350393,1.4598540145985384
1941-02-01,13.9,5.968535505950401,2.205882352941191
1941-03-01,14.0,5.924347428153687,3.703703703703698
1941-04-01,14.4,15.183631647038464,6.666666666666665
1941-05-01,14.6,21.717275361147426,8.148148148148149
1941-06-01,15.0,31.7810287380258,11.940298507462677
1941-07-01,15.3,27.44293212890625,14.179104477611947
1941-08-01,15.6,30.342777216377613,16.417910447761198
1941-09-01,15.8,23.10149056790129,17.910447761194035
1941-10-01,15.9,16.633356495985897,16.91176470588236
1941-11-01,15.9,7.917059648646818,16.058394160583944
1941-12-01,16.2,10.517667472886604,17.391304347826075
1942-01-01,16.5,15.970433234678596,18.705035971223015
1942-02-01,16.7,21.696303635347224,20.143884892086316
1942-03-01,16.8,15.65837035531703,19.999999999999996
1942-04-01,17.0,12.68339122083173,18.055555555555557
1942-05-01,17.0,7.381582742148263,16.43835616438356
1942-06-01,17.0,4.847615657185012,13.33333333333333
1942-07-01,17.0,0.0,11.111111111111116
1942-08-01,17.1,2.3737839585253884,9.615384615384626
1942-09-01,17.2,4.789580584523634,8.860759493670866
1942-10-01,17.2,4.789580584523634,8.176100628930815
1942-11-01,17.3,4.761080953728736,8.805031446540879
1942-12-01,17.4,4.7329184266647895,7.407407407407396
1943-01-01,17.5,7.161406993453268,6.060606060606055
1943-02-01,17.7,9.574286886841945,5.988023952095811
1943-03-01,17.8,9.517372572037864,5.952380952380953
1943-04-01,17.9,9.461130502290647,5.294117647058805
1943-05-01,17.9,4.596959052856353,5.294117647058805
1943-06-01,17.9,2.266199038858008,5.294117647058805
1943-07-01,17.8,-2.215980509842641,4.705882352941182
1943-08-01,17.8,-2.215980509842641,4.093567251461994
1943-09-01,17.8,-2.215980509842641,3.488372093023262
1943-10-01,17.8,0.0,3.488372093023262
1943-11-01,17.7,-2.2283248338229256,2.3121387283236983
1943-12-01,17.8,0.0,2.298850574712663
1944-01-01,17.8,0.0,1.7142857142857126
1944-02-01,17.8,2.279110826356967,0.5649717514124353
1944-03-01,17.9,2.266199038858008,0.561797752808979
1944-04-01,17.9,2.266199038858008,0.0
1944-05-01,17.9,2.266199038858008,0.0
1944-06-01,18.0,2.253432719261994,0.5586592178770999
1944-07-01,17.9,0.0,0.561797752808979
1944-08-01,17.9,0.0,0.561797752808979
1944-09-01,17.9,-2.203772195549492,0.561797752808979
1944-10-01,17.9,0.0,0.561797752808979
1944-11-01,18.0,2.253432719261994,1.6949152542372836
1944-12-01,18.0,2.253432719261994,1.1235955056179803
1945-01-01,18.1,4.54473727508482,1.6853932584269593
1945-02-01,18.1,2.240809423106227,1.6853932584269593
1945-03-01,18.1,2.240809423106227,1.1173184357541999
1945-04-01,18.2,2.2283267603906864,1.6759776536312998
1945-05-01,18.3,4.493688483152791,2.2346368715083997
1945-06-01,18.3,4.493688483152791,1.6666666666666607
1945-07-01,18.3,2.21598239406946,2.2346368715083997
1945-08-01,18.2,-2.167941198790535,1.6759776536312998
1945-09-01,18.1,-4.300440101583092,1.1173184357541999
1945-10-01,18.2,-2.167941198790535,1.6759776536312998
1945-11-01,18.4,4.468591677361644,2.2222222222222143
1945-12-01,18.4,6.796493261911585,2.2222222222222143
1946-01-01,18.4,4.468591677361644,1.6574585635358963
1946-02-01,18.5,2.19169945849278,2.20994475138121
1946-03-01,18.8,8.983337859713236,3.8674033149171283
1946-04-01,19.0,13.695457029616875,4.395604395604402
1946-05-01,19.1,13.617847004606377,4.371584699453557
1946-06-01,19.4,13.390200353260797,6.010928961748618
1946-07-01,21.5,63.960576192632026,17.486338797814206
1946-08-01,22.2,82.50653877607186,21.97802197802199
1946-09-01,21.4,48.06355537892604,18.232044198895014
1946-10-01,23.1,33.258242103006296,26.923076923076938
1946-11-01,24.1,38.88529719942306,30.978260869565233
1946-12-01,24.3,66.25319531030618,32.065217391304365
1947-01-01,24.5,26.536674871260367,33.152173913043484
1947-02-01,24.7,10.336611587104285,33.5135135135135
1947-03-01,25.3,17.505174103249654,34.57446808510638
1947-04-01,25.1,10.161679502900478,32.10526315789475
1947-05-01,25.0,4.94752999497865,30.890052356020938
1947-06-01,25.0,-4.659384792799948,28.865979381443307
1947-07-01,25.3,3.225548394476374,17.674418604651176
1947-08-01,25.6,9.95116277760002,15.315315315315313
1947-09-01,26.1,18.796048409600008,21.962616822429926
1947-10-01,26.4,18.55875300617136,14.28571428571428
1947-11-01,26.7,18.32736248616129,10.788381742738572
1947-12-01,27.2,17.954248166958674,11.934156378600825
1948-01-01,27.7,21.200209011636616,13.061224489795919
1948-02-01,27.2,7.7036870012302305,10.121457489878537
1948-03-01,27.2,0.0,7.509881422924902
1948-04-01,27.4,-4.262259166720961,9.163346613545809
1948-05-01,27.5,4.485291622046428,10.000000000000009
1948-06-01,27.7,7.5581837736085955,10.799999999999986
1948-07-01,28.0,9.05105565983655,10.671936758893285
1948-08-01,28.2,10.577217639232272,10.15625
1948-09-01,28.1,5.902497783293681,7.662835249042144
1948-10-01,27.8,-2.826676124531436,5.3030303030303205
1948-11-01,27.8,-5.5541780874508895,4.119850187265928
1948-12-01,27.6,-6.929713965287498,1.4705882352941346
1949-01-01,27.3,-7.002472017617545,-1.4440433212996373
1949-02-01,26.8,-13.630582133844094,-1.4705882352941124
1949-03-01,26.8,-11.09977751475364,-1.4705882352941124
1949-04-01,26.5,-11.216367954795173,-3.2846715328467058
1949-05-01,26.3,-7.256428171384366,-4.363636363636358
1949-06-01,26.0,-11.416218482336529,-6.137184115523464
1949-07-01,26.0,-7.336244773924427,-7.14285714285714
1949-08-01,26.0,-4.485259979677303,-7.801418439716312
1949-09-01,26.1,1.5473600582962763,-7.117437722419928
1949-10-01,26.0,0.0,-6.474820143884896
