DATE,REQRESNS,3m growth rate,12m growth rate
1990-01-01,61.878,18.38098094824503,-0.5848141126570394
1990-02-01,59.581,-2.640946248423237,0.17485750794425936
1990-03-01,59.759,-12.513608283334332,0.9408465930205168
1990-04-01,61.611,-1.7148377868970832,1.945892280963002
1990-05-01,59.279,-2.012128795993473,2.5162562257886156
1990-06-01,60.422,4.512226627912086,2.9967271239601745
1990-07-01,60.077,-9.593445253066646,1.3171208850512706
1990-08-01,59.841,3.846507343672023,1.9229459054367126
1990-09-01,60.508,0.5705457145029902,2.2526404731727956
1990-10-01,60.167,0.6005788738783657,1.4244293853882262
1990-11-01,61.121,8.834462031992985,1.9006018572548022
1990-12-01,57.457,-18.694374946682213,-7.0124615633597625
1991-01-01,48.792,-56.752495644847656,-21.148065548337048
1991-02-01,46.709,-65.8932393409118,-21.604202682063068
1991-03-01,47.381,-53.75709549839252,-20.71319801201492
1991-04-01,49.262,3.909122711584967,-20.043498725876862
1991-05-01,48.025,11.755065154618883,-18.98480068827073
1991-06-01,49.412,18.28041538387584,-18.221839727251666
1991-07-01,49.766,4.155637479152974,-17.162974183131652
1991-08-01,49.517,13.01804895257237,-17.25238548821042
1991-09-01,50.194,6.482317431558893,-17.045679910094535
1991-10-01,50.506,6.081818673404449,-16.05697475360247
1991-11-01,52.16,23.121254242022648,-14.661082115803092
1991-12-01,54.555,39.55037732500044,-5.050733592077561
1992-01-01,54.807,38.66671409974201,12.327840629611408
1992-02-01,54.16,16.242326063385516,15.951957866792243
1992-03-01,55.241,5.125454569035215,16.588928051328587
1992-04-01,49.311,-34.47136560367685,0.09946814989241215
1992-05-01,47.838,-39.13362530559535,-0.3893805309734488
1992-06-01,48.587,-40.1541264655624,-1.669634906500439
1992-07-01,48.851,-3.679529832909989,-1.8386046698549152
1992-08-01,49.219,12.05702418603627,-0.6018135185895779
1992-09-01,50.53,16.981410967158972,0.6694027174562578
1992-10-01,52.074,29.11893096749189,3.1045816338652887
1992-11-01,53.648,41.15068866340308,2.852760736196336
1992-12-01,55.423,44.7314547365058,1.591054898726063
1993-01-01,54.761,22.293035796336905,-0.08393088474100141
1993-02-01,52.782,-6.302236419659291,-2.544313146233379
1993-03-01,53.067,-15.94994028722041,-3.935482703064752
1993-04-01,55.428,4.961819886270713,12.404940074222793
1993-05-01,55.087,18.64600437933761,15.15322546929221
1993-06-01,56.325,26.91315919996677,15.926070759668232
1993-07-01,56.641,9.045265891333363,15.946449407381635
1993-08-01,56.806,13.078581345250084,15.414778845567767
1993-09-01,58.048,12.809128102631217,14.878290124678406
1993-10-01,58.931,17.179487391332927,13.167799669700809
1993-11-01,60.175,25.917924879584795,12.166343572919768
1993-12-01,61.777,28.279782029459245,11.464554426862495
1994-01-01,60.58,11.671367179824289,10.626175562900597
1994-02-01,58.434,-11.080283561513472,10.70819597590087
1994-03-01,58.616,-18.94917185857185,10.456592609342907
1994-04-01,60.474,-0.6980661192513171,9.10370210002165
1994-05-01,58.358,-0.5192309865926559,5.937880080599767
1994-06-01,58.818,1.385605206139462,4.4260985352862825
1994-07-01,58.986,-9.484906660126304,4.1401105206475775
1994-08-01,58.337,-0.1438614586669828,2.695137837552375
1994-09-01,58.913,0.6476276450269935,1.4901460859977789
1994-10-01,58.691,-1.9855175407813448,-0.4072559433914158
1994-11-01,59.016,4.737623452630047,-1.9260490236809313
1994-12-01,60.188,8.941937418290081,-2.5721546854007182
1995-01-01,59.174,3.3326750691617724,-2.3208979861340406
1995-02-01,56.714,-14.713158002311532,-2.9434918027175905
1995-03-01,56.755,-20.93634944970315,-3.174901050907597
1995-04-01,58.102,-7.05187816608327,-3.9223467936633893
1995-05-01,55.871,-5.8143665634570185,-4.261626512217687
1995-06-01,56.048,-4.8904848234054725,-4.709442687612631
1995-07-01,56.262,-12.078247221571836,-4.618044959820966
1995-08-01,55.808,-0.4502766882034326,-4.335156075903801
1995-09-01,56.193,1.038849974598799,-4.616977577105219
1995-10-01,55.313,-6.578208808171149,-5.755567293111374
1995-11-01,55.449,-2.5483857894490924,-6.044123627490849
1995-12-01,56.605,2.965161400195093,-5.953013889811931
1996-01-01,55.44,0.9215776584175384,-6.3102038057254894
1996-02-01,52.895,-17.18984206272748,-6.733787071975161
1996-03-01,53.738,-18.771802321069096,-5.315831204299181
1996-04-01,54.732,-5.011203170898304,-5.80014457333654
1996-05-01,52.275,-4.606742343937576,-6.436254944425556
1996-06-01,52.633,-7.974856491161242,-6.092991721381669
1996-07-01,51.865,-19.36339107213868,-7.815221641605341
1996-08-01,50.737,-11.259275109408106,-9.086510894495415
1996-09-01,49.997,-18.5777153536262,-11.026284412649257
1996-10-01,48.555,-23.186367213748728,-12.217742664473096
1996-11-01,48.668,-15.340663672003885,-12.229255712456489
1996-12-01,49.757,-1.9063337395497812,-12.09787121279039
1997-01-01,49.375,6.928284847937083,-10.939754689754688
1997-02-01,47.015,-12.909303407954232,-11.116362605161168
1997-03-01,46.385,-24.474520094591245,-13.683054821541552
1997-04-01,46.878,-18.74541730058745,-14.349923262442443
1997-05-01,44.736,-18.024733516335434,-14.421807747489247
1997-06-01,45.291,-9.105543876607593,-13.949423365569135
1997-07-01,45.168,-13.811932237244909,-12.912368649378204
1997-08-01,45.395,6.023828586813718,-10.528805408281928
1997-09-01,44.759,-4.616366775467851,-10.476628597715864
1997-10-01,44.222,-8.118076622520631,-8.923900731129642
1997-11-01,44.827,-4.911801656951265,-7.892249527410211
1997-12-01,46.234,13.847729722047063,-7.080410796470837
1998-01-01,45.77,14.75460667037316,-7.301265822784808
1998-02-01,43.635,-10.219665184876735,-7.189194937785814
1998-03-01,44.24,-16.167079013719622,-4.624339765010232
1998-04-01,45.206,-4.838632782996976,-3.566705064209219
1998-05-01,43.674,0.3579907612753397,-2.3739270386266
1998-06-01,43.479,-6.705140603247584,-4.000794859905932
1998-07-01,43.227,-16.39426648133385,-4.2972901168969235
1998-08-01,43.186,-4.395123980768078,-4.866174688842396
1998-09-01,42.503,-8.681209124475508,-5.040327085055518
1998-10-01,42.547,-6.145437665725783,-3.7877074759169793
1998-11-01,42.538,-5.868203776523018,-5.106297543890959
1998-12-01,43.695,11.698832688961858,-5.49162953670459
1999-01-01,45.261,28.062155398321263,-1.112082149879834
1999-02-01,44.312,17.75439918041681,1.5515068179213998
1999-03-01,41.956,-14.994048637604518,-5.162748643761295
1999-04-01,42.459,-22.556947054079423,-6.076626996416401
1999-05-01,43.605,-6.230898467096557,-0.1579887347163078
1999-06-01,41.035,-8.495712425864522,-5.6211044412245
1999-07-01,40.637,-16.091199986800152,-5.991625604367634
1999-08-01,40.542,-25.27334988231204,-6.122354466725321
1999-09-01,40.105,-8.761879203413713,-5.64195468555162
1999-10-01,39.582,-9.98717706185326,-6.968763955155466
1999-11-01,39.64,-8.60679532067664,-6.812732145375888
1999-12-01,40.357,2.53719117713096,-7.639317999771144
2000-01-01,42.215,29.38270794953264,-6.729855725679945
2000-02-01,40.984,14.26751642909412,-7.510380935186845
2000-03-01,38.541,-16.820478804659654,-8.139479454666809
2000-04-01,39.443,-23.789890804276304,-7.103323205916312
2000-05-01,40.613,-3.5720546586237023,-6.8615984405458015
2000-06-01,38.246,-3.026701667957088,-6.796637017180441
2000-07-01,38.74,-6.940930177929127,-4.668159559022566
2000-08-01,38.442,-19.7280869998383,-5.17981352671304
2000-09-01,38.043,-2.1062542815186824,-5.14150355317291
2000-10-01,37.619,-11.081828831472784,-4.959324945682386
2000-11-01,37.475,-9.68858048359602,-5.461654894046419
2000-12-01,37.045,-10.087646144952656,-8.206754714175979
2001-01-01,38.346,7.957118560882814,-9.164988748075341
2001-02-01,37.8,3.5143676075697794,-7.768885418699989
2001-03-01,36.324,-7.560780151690405,-5.752315715731293
2001-04-01,37.312,-10.357524074704138,-5.4027330578302895
2001-05-01,38.355,6.003632790252178,-5.559796124393679
2001-06-01,36.855,5.976846948825698,-3.63698164513937
2001-07-01,37.928,6.769117793568524,-2.0960247805885457
2001-08-01,38.459,1.089023708561765,0.04422246501223359
2001-09-01,38.553,19.742149819085,1.340588281681243
2001-10-01,43.306,69.9622677055112,15.11736090805178
2001-11-01,38.619,1.6745233941651616,3.0527018012007856
2001-12-01,39.407,9.159310129244403,6.376029153731944
2002-01-01,42.316,-8.8354174579245,10.353100714546514
2002-02-01,41.119,28.518628120350687,8.780423280423278
2002-03-01,38.911,-4.940380162081215,7.12201299416364
2002-04-01,39.729,-22.301595431276823,6.477808747855929
2002-05-01,39.03,-18.824676465914504,1.759874853343768
2002-06-01,37.378,-14.851957144249097,1.4190747524081004
2002-07-01,38.039,-15.960041312787832,0.2926597764184802
2002-08-01,38.23,-7.950170810380919,-0.5954392989937496
2002-09-01,37.378,0.0,-3.0477524446865245
2002-10-01,37.137,-9.152934120394074,-14.245139241675508
2002-11-01,37.575,-6.679133001125203,-2.703332556513627
2002-12-01,38.263,9.81251351712562,-2.903037531403041
2003-01-01,41.159,50.88010851064426,-2.7341903771623155
2003-02-01,39.97,28.038517205925096,-2.7943286558525293
2003-03-01,38.961,7.498971698638401,0.12849836807071746
2003-04-01,39.634,-14.017045938947936,-0.23912003825919959
2003-05-01,40.164,1.955636578136444,2.9054573405073114
2003-06-01,39.979,10.868284192739264,6.958638771469849
2003-07-01,41.658,22.04557627610757,9.513919924288228
2003-08-01,42.338,23.47343227679497,10.7454878367774
2003-09-01,42.927,32.921259005566775,14.845631119910108
2003-10-01,41.653,-0.0480013431733761,12.16037913671002
2003-11-01,41.162,-10.65617965740201,9.546240851630072
2003-12-01,41.906,-9.179752513789518,9.520947129080316
2004-01-01,44.574,31.141845076955832,8.297091766077891
2004-02-01,42.674,15.522755204871965,6.765073805354027
2004-03-01,42.372,4.522796282392583,8.754908754908763
2004-04-01,44.258,-2.8057209045171394,11.666750769541313
2004-05-01,44.651,19.85919250355399,11.171696046210533
2004-06-01,43.787,14.042022369612027,9.525000625328307
2004-07-01,45.055,7.400137726264622,8.154496135196121
2004-08-01,44.259,-3.465704938343339,4.53729510132741
2004-09-01,44.845,10.020939368258851,4.468050411163138
2004-10-01,43.91,-9.784372897628169,5.4185772933522225
2004-11-01,43.847,-3.671865652220263,6.523006656625041
2004-12-01,44.938,0.8321078973073215,7.235240776977059
2005-01-01,48.699,51.29564426983369,9.254273791896628
2005-02-01,45.127,12.198309741692936,5.748230772835927
2005-03-01,44.142,-6.899274330930838,4.177286887567266
2005-04-01,44.879,-27.87388966475313,1.4031361561751332
2005-05-01,44.801,-2.858460953135833,0.3359387247765966
2005-06-01,44.226,0.763355316687031,1.0025806746294608
2005-07-01,45.288,3.6954933358493536,0.517145710797906
2005-08-01,43.871,-8.04839723395806,-0.8766578548995652
2005-09-01,44.128,-0.883414687631856,-1.5988404504404086
2005-10-01,42.872,-19.691334610969506,-2.363926212707801
2005-11-01,42.886,-8.682917119717203,-2.191712089766684
2005-12-01,43.483,-5.719686053839879,-3.2377942943611293
2006-01-01,45.573,27.68371134010954,-6.419022977884548
2006-02-01,43.062,1.6516942380017108,-4.575974472045575
2006-03-01,41.216,-19.27921673624917,-6.628607675229947
2006-04-01,42.905,-21.440058495465387,-4.39849372757859
2006-05-01,43.706,6.1176097594982215,-2.4441418718332164
2006-06-01,43.334,22.19452586336177,-2.0169131280242336
2006-07-01,43.371,4.415775351149831,-4.232909379968197
2006-08-01,41.191,-21.105796419621825,-6.1088190376330616
2006-09-01,40.876,-20.830400863095367,-7.369470630891961
2006-10-01,40.021,-27.49732980856972,-6.650027990296692
2006-11-01,40.46,-6.911898806653827,-5.656857715804698
2006-12-01,41.419,5.42045231187529,-4.7466826115953324
2007-01-01,43.061,34.02465571419433,-5.512035635134838
2007-02-01,41.129,6.779796171167218,-4.488876503645911
2007-03-01,39.053,-20.965052610889305,-5.247961956521752
2007-04-01,40.911,-18.525081219398874,-4.647476984034493
2007-05-01,42.619,15.297640579037465,-2.487072713128635
2007-06-01,42.112,35.20908216437557,-2.819956616052066
2007-07-01,41.276,3.6167662194837247,-4.830416637845558
2007-08-01,40.102,-21.611724688017265,-2.6437814085601308
2007-09-01,40.934,-10.728409889455047,0.14189255308738602
2007-10-01,40.591,-6.474812447644441,1.4242522675595337
2007-11-01,40.905,8.253378042245597,1.099851705388044
2007-12-01,41.678,7.470864008709088,0.6253168835558487
2008-01-01,43.243,28.80842198696161,0.4226562318571325
2008-02-01,42.208,13.363568275574456,2.623453038002377
2008-03-01,41.129,-5.165770518953949,5.315852815404698
2008-04-01,43.298,0.5097242955267367,5.834616606780574
2008-05-01,45.036,29.616457094724737,5.6711795208709725
2008-06-01,43.584,26.100190405093173,3.49544072948329
2008-07-01,44.065,7.276291926616407,6.756953193138848
2008-08-01,43.915,-9.5908665800725,9.508253952421342
2008-09-01,43.411,-1.5783101835886493,6.051204377778863
2008-10-01,47.642,36.6421985931982,17.370845753984888
2008-11-01,50.327,72.48551228191393,23.033858941449694
2008-12-01,53.558,131.68517376039657,28.504246844858216
2009-01-01,63.401,213.63497892946677,46.615637212959314
2009-02-01,58.889,87.47033139484176,39.5209438968916
2009-03-01,55.026,11.422877938855011,33.7888108147536
2009-04-01,59.14,-24.29216112530884,36.58829507136587
2009-05-01,60.662,12.5978714040629,34.69668709476863
2009-06-01,60.334,44.53622263456831,38.431534508076346
2009-07-01,64.297,39.71323824352335,45.91399069556337
2009-08-01,63.116,17.19011249297879,43.723101445975175
2009-09-01,62.708,16.692601743819502,44.45186703830826
2009-10-01,62.214,-12.342383023285697,30.586457327568105
2009-11-01,64.587,9.653520591228816,28.334691120074716
2009-12-01,65.25,17.227705701275873,21.830538855073
2010-01-01,66.575,31.12702286194273,5.006230185643767
2010-02-01,63.63,-5.796455677599299,8.050739526906558
2010-03-01,64.122,-6.737688533449959,16.530367462654016
2010-04-01,67.232,4.00624629206805,13.68278660804869
2010-05-01,66.555,19.694737917088023,9.714483531700257
2010-06-01,64.278,0.9767019973720314,6.536944343156437
2010-07-01,66.106,-6.532765238309956,2.8135060733782247
2010-08-01,65.494,-6.225812313789025,3.767665885037075
2010-09-01,67.033,18.27833542897468,6.897046628819292
2010-10-01,66.08,-0.1572302969205186,6.214035426109876
2010-11-01,67.07,9.97834083082989,3.8444268970535767
2010-12-01,71.365,28.465483392887016,9.37164750957853
2011-01-01,73.883,56.278037531187366,10.977093503567392
2011-02-01,73.7,45.79973212892114,15.82586830111583
2011-03-01,72.735,7.902794462623786,13.432207354730053
2011-04-01,76.041,12.205253702391447,13.1023917182294
2011-05-01,77.321,21.14901772315025,16.176094959056407
2011-06-01,77.103,26.27324251738381,19.952394287314455
2011-07-01,78.442,13.240910964011388,18.660938492723812
2011-08-01,83.212,34.138669071888536,27.052859803951513
2011-09-01,92.478,106.95151489845895,37.95891575791028
2011-10-01,93.782,104.3070384896391,41.921912832929785
2011-11-01,94.644,67.35107478566967,41.11227076189059
2011-12-01,96.51,18.61388952912368,35.23435857913544
2012-01-01,99.741,27.94311240052909,34.99857883410258
2012-02-01,99.803,23.652253807476757,35.417910447761194
2012-03-01,96.752,1.0067837508102029,33.01986663916958
2012-04-01,100.528,3.1937267701073635,32.202364513880674
2012-05-01,101.046,5.075658608102995,30.683772843082746
2012-06-01,97.905,4.852715392009266,26.979494961285553
2012-07-01,100.721,0.7701596056390647,28.40187654572808
2012-08-01,104.445,14.149525873808775,25.51675239148199
2012-09-01,108.069,48.451655196905705,16.85914487770066
2012-10-01,107.311,28.853687591619792,14.426009255507456
2012-11-01,110.806,26.678377740418902,17.07662398038967
2012-12-01,111.634,13.86268332557714,15.670914931095226
2013-01-01,117.475,43.616668125730286,17.780050330355614
2013-02-01,116.606,22.639531002484997,16.83616724948147
2013-03-01,113.147,5.532500470321677,16.94538614188854
2013-04-01,115.856,-5.399745283424229,15.247493235715414
2013-05-01,118.638,7.154811321062882,17.40989252419689
2013-06-01,115.97,10.35968564130756,18.45156018589449
2013-07-01,116.776,3.2143922091959265,15.940072080301015
2013-08-01,118.764,0.425498981528416,13.709607927617418
2013-09-01,119.978,14.557583435641083,11.019811416780012
2013-10-01,119.552,9.853273634763404,11.4070318979415
2013-11-01,124.523,20.853445146904328,12.379293540061
2013-12-01,124.801,17.07543730509642,11.794793700843819
2014-01-01,134.149,58.53398445977509,14.193658225154305
2014-02-01,133.568,32.37665161236436,14.54642128192376
2014-03-01,132.145,25.69866930464941,16.790546810785976
2014-04-01,134.734,1.755772339210604,16.294365419141023
2014-05-01,136.11,7.832691109268164,14.727153188691666
2014-06-01,135.357,10.082919756898743,16.717254462360962
2014-07-01,139.609,15.277580253804368,19.552819072412152
2014-08-01,142.072,18.70631980439146,19.62547573338722
2014-09-01,137.094,5.232747907526525,14.265948757272163
2014-10-01,139.675,0.1892336937946215,16.832006156316925
2014-11-01,141.945,-0.3570860156664635,13.990989616376082
2014-12-01,142.007,15.123827149132296,13.786748503617762
2015-01-01,152.397,41.719937173789326,13.6027849629889
2015-02-01,148.321,19.214802309512315,11.045310253953033
2015-03-01,149.155,21.70607445917623,12.872223693669827
2015-04-01,150.249,-5.519824900262171,11.515281962978886
2015-05-01,149.733,3.862680010147579,10.008816398501196
2015-06-01,145.873,-8.515315864371686,7.7690847167120936
2015-07-01,150.292,0.1145257882040562,7.652085467269298
2015-08-01,153.937,11.71255121364403,8.351399290500595
2015-09-01,149.298,9.727706320319008,8.901921309466498
2015-10-01,147.389,-7.505303054460565,5.522820834079112
2015-11-01,147.809,-14.99755049271223,4.131177568776634
2015-12-01,150.727,3.883903749352746,6.140542367629753
2016-01-01,160.411,40.30601689435134,5.25863370013846
2016-02-01,152.731,14.000108848379387,2.9732809244813696
2016-03-01,152.09,3.666495831278338,1.9677516677282014
2016-04-01,156.515,-9.366807636775643,4.170410451983031
2016-05-01,160.85,23.019931194419076,7.424549030607808
2016-06-01,160.129,22.878903252623783,9.772884632522816
2016-07-01,163.527,19.16096606808988,8.806190615601617
2016-08-01,164.182,8.547020268963678,6.6553200335201845
2016-09-01,167.612,20.044002438163112,12.266741684416393
2016-10-01,166.622,7.788268288240707,13.04914206623289
2016-11-01,168.699,11.467398610848887,14.133104208810021
2016-12-01,170.224,6.38067292466924,12.93530687932487
2017-01-01,176.249,25.192200739802885,9.873387735255058
2017-02-01,173.208,11.127553959442691,13.407232323496876
2017-03-01,169.699,-1.2279730355211904,11.578013018607415
2017-04-01,176.616,0.8355176777570916,12.842858511963717
2017-05-01,178.63,13.121669203193132,11.053776810693194
2017-06-01,181.324,30.347897839655054,13.236203311080462
2017-07-01,184.242,18.422541930680737,12.667632867966772
2017-08-01,183.249,10.75130709288814,11.613331546698191
2017-09-01,184.248,6.608041560387679,9.925303677540986
2017-10-01,182.074,-4.624423520072762,9.273685347673165
2017-11-01,186.968,8.368403723421046,10.829346943372498
2017-12-01,189.269,11.354256081816905,11.188199078860794
2018-01-01,193.209,26.79953981518528,9.62274963262204
2018-02-01,190.487,7.743787660065382,9.975867165488882
2018-03-01,184.151,-10.385481418095113,8.516255251946081
2018-04-01,191.27,-3.954279104504088,8.297096525796066
2018-05-01,192.267,3.790506491726231,7.6342159771594975
2018-06-01,190.028,13.389819480064812,4.800247071540431
2018-07-01,190.529,-1.5406598908899616,3.412359831091716
2018-08-01,188.549,-7.513587466403382,2.892239521088791
2018-09-01,190.901,1.8503259888037027,3.6108940124180533
2018-10-01,189.602,-1.9320031642135804,4.134582642222395
2018-11-01,192.074,7.690499056015843,2.7309486115271175
2018-12-01,192.165,2.6749139379368847,1.5300973746360969
2019-01-01,199.356,22.2209310922163,3.1815288107696738
2019-02-01,193.579,3.171238733769721,1.6232078829526486
2019-03-01,193.064,1.8844812479758664,4.840049741787977
2019-04-01,194.575,-9.253285139944678,1.7279238772415884
2019-05-01,199.742,13.356025009931338,3.887822663275542
2019-06-01,200.36,15.994899386374906,5.4370934809607085
2019-07-01,200.169,12.005441344992397,5.05959722666891
2019-08-01,200.608,1.7455482199228545,6.395684941314994
2019-09-01,199.741,-1.2300606097909617,4.630672442784478
2019-10-01,200.621,0.9063007605696782,5.811647556460375
2019-11-01,206.586,12.463230475258346,7.555421348022118
2019-12-01,207.239,15.882291003836867,7.844300470949461
2020-01-01,214.652,31.04914565355601,7.6727061136860675
2020-02-01,208.324,3.4078899064971635,7.617045237344966
2020-03-01,167.36,-57.46751899188105,-13.313719802759694
2020-04-01,0.0,-100.0,-100.0
2020-05-01,0.0,-100.0,-100.0
2020-06-01,0.0,-100.0,-100.0
2020-07-01,0.0,,-100.0
2020-08-01,0.0,,-100.0
